,incident_date,tz,address,prefecture,incident,animal,title_detail,url,lon,lat
24,2024-04-29,夕方,東京都杉並区高円寺北３丁目,東京都,下半身露出,False,（東京）杉並区高円寺北３丁目で下半身露出　４月２９日夕方,http://this.kiji.is/1157654543243576105?c=134733695793120758,139.6477813720703,35.70790481567383
25,2024-06-13,夕方,東京都武蔵野市中町１丁目,東京都,下半身露出,False,（東京）武蔵野市中町１丁目で下半身露出　６月１３日夕方,http://this.kiji.is/1173972598959817096?c=134733695793120758,139.56224060058594,35.70428466796875
26,2024-06-13,午後,東京都足立区六木４丁目,東京都,下半身露出,False,（東京）足立区六木４丁目で下半身露出　６月１３日午後,http://this.kiji.is/1173971746343190549?c=134733695793120758,139.83822631835938,35.795982360839844
27,2024-06-13,夕方,東京都江戸川区東葛西８丁目,東京都,声かけ,False,（東京）江戸川区東葛西８丁目で声かけ　６月１３日夕方,http://this.kiji.is/1173965363005784522?c=134733695793120758,139.87876892089844,35.65492248535156
28,2024-06-13,夕方,東京都板橋区中台３丁目,東京都,痴漢,False,（東京）板橋区中台３丁目で痴漢　６月１３日夕方,http://this.kiji.is/1173964775000719529?c=134733695793120758,139.67897033691406,35.772579193115234
29,2024-05-30,夜,東京都葛飾区東金町５丁目付近,東京都,ひったくり,False,（東京）葛飾区東金町５丁目付近でひったくり　５月３０日夜,http://this.kiji.is/1169123990446604532?c=134733695793120758,139.8782501220703,35.778743743896484
30,2024-05-30,昼,東京都葛飾区東金町５丁目付近,東京都,ひったくり,False,（東京）葛飾区東金町５丁目付近でひったくり　５月３０日昼,http://this.kiji.is/1169122123108778788?c=134733695793120758,139.8782501220703,35.778743743896484
31,2024-04-28,朝,東京都文京区後楽１丁目付近,東京都,下半身露出,False,（東京）文京区後楽１丁目付近で下半身露出　４月２８日朝,http://this.kiji.is/1157512689833804672?c=134733695793120758,139.75054931640625,35.70457077026367
32,2024-04-28,深夜,東京都港区芝浦４丁目,東京都,盗撮,False,（東京）港区芝浦４丁目で盗撮　４月２８日深夜,http://this.kiji.is/1157510663983366519?c=134733695793120758,139.7471160888672,35.639747619628906
33,2024-05-31,朝,東京都府中市白糸台６丁目,東京都,声かけ,False,（東京）府中市白糸台６丁目で声かけ　５月３１日朝,http://this.kiji.is/1169108735466570095?c=134733695793120758,139.5185546875,35.66252136230469
34,2024-06-13,夕方,東京都江戸川区北小岩４丁目,東京都,痴漢,False,（東京）江戸川区北小岩４丁目で痴漢　６月１３日夕方,http://this.kiji.is/1173917982698734325?c=134733695793120758,139.8961944580078,35.741546630859375
35,2024-06-13,午後,東京都港区芝浦４丁目,東京都,凝視,False,（東京）港区芝浦４丁目で凝視　６月１３日午後,http://this.kiji.is/1173917026998878738?c=134733695793120758,139.7471160888672,35.639747619628906
36,2024-06-13,昼,東京都豊島区目白４丁目,東京都,下半身露出,False,（東京）豊島区目白４丁目で下半身露出　６月１３日昼,http://this.kiji.is/1173914787081667341?c=134733695793120758,139.7001953125,35.72432327270508
37,2024-04-29,未明,東京都墨田区立花２丁目,東京都,つきまとい,False,（東京）墨田区立花２丁目でつきまとい　４月２９日未明,http://this.kiji.is/1157435324547776581?c=134733695793120758,139.82913208007812,35.708465576171875
38,2024-06-13,朝,東京都多摩市愛宕１丁目付近,東京都,盗撮,False,（東京）多摩市愛宕１丁目付近で盗撮　６月１３日朝,http://this.kiji.is/1173912840918286467?c=134733695793120758,139.43307495117188,35.63398742675781
39,2024-05-24,夕方,東京都江東区西部,東京都,体液かけ,False,（東京）江東区西部で体液かけ　５月２４日夕方,http://this.kiji.is/1173910538729865511?c=134733695793120758,139.81736755371094,35.67285919189453
40,2024-06-13,昼過ぎ,東京都江東区南砂６丁目,東京都,痴漢,False,（東京）江東区南砂６丁目で痴漢　６月１３日昼過ぎ,http://this.kiji.is/1173891411392479635?c=134733695793120758,139.83502197265625,35.671932220458984
41,2024-06-12,午後,東京都港区赤坂９丁目,東京都,盗撮,False,（東京）港区赤坂９丁目で盗撮　６月１２日午後,http://this.kiji.is/1173876279783719462?c=134733695793120758,139.7305450439453,35.66678237915039
42,2024-04-28,未明,東京都福生市熊川,東京都,声かけ,False,（東京）福生市熊川で声かけ　４月２８日未明,http://this.kiji.is/1157118944961954013?c=134733695793120758,139.34304809570312,35.72349166870117
43,2024-05-30,夕方,東京都江東区扇橋２丁目,東京都,声かけ,False,（東京）江東区扇橋２丁目で声かけ　５月３０日夕方,http://this.kiji.is/1168871991802004260?c=134733695793120758,139.8155059814453,35.68360137939453
44,2024-05-30,朝,東京都足立区中川４丁目付近,東京都,ひったくり,False,（東京）足立区中川４丁目付近でひったくり　５月３０日朝,http://this.kiji.is/1168806740152205366?c=134733695793120758,139.8466796875,35.77144241333008
45,2024-06-12,昼過ぎ,東京都西東京市南町３丁目,東京都,痴漢,False,（東京）西東京市南町３丁目で痴漢　６月１２日昼過ぎ,http://this.kiji.is/1173806007923343489?c=134733695793120758,139.54330444335938,35.72483825683594
46,2024-06-13,朝,東京都青梅市新町８丁目,東京都,痴漢,False,（東京）青梅市新町８丁目で痴漢　６月１３日朝,http://this.kiji.is/1173785827295658315?c=134733695793120758,139.31265258789062,35.78284454345703
47,2024-04-27,昼,東京都あきる野市秋川５丁目,東京都,下半身露出,False,（東京）あきる野市秋川５丁目で下半身露出　４月２７日昼,http://this.kiji.is/1156837533189701740?c=134733695793120758,139.2910614013672,35.733341217041016
48,2024-04-26,深夜,東京都小平市小川西町５丁目,東京都,痴漢,False,（東京）小平市小川西町５丁目で痴漢　４月２６日深夜,http://this.kiji.is/1156788351018107010?c=134733695793120758,139.4583740234375,35.734432220458984
49,2024-04-26,深夜,東京都稲城市矢野口,東京都,風呂場盗撮,False,（東京）稲城市矢野口で風呂場盗撮の疑い　４月２６日深夜,http://this.kiji.is/1156786879002968306?c=134733695793120758,139.51416015625,35.63386154174805
50,2024-04-26,夕方,東京都八王子市別所２丁目,東京都,声かけ,False,（東京）八王子市別所２丁目で声かけ　４月２６日夕方,http://this.kiji.is/1156779718844137562?c=134733695793120758,139.39749145507812,35.6158561706543
51,2024-04-24,午後,東京都小平市大沼町４丁目,東京都,下半身露出,False,（東京）小平市大沼町４丁目で下半身露出　４月２４日午後,http://this.kiji.is/1156768533973844635?c=134733695793120758,139.50033569335938,35.74295425415039
52,2024-05-29,午後,東京都江戸川区鹿骨３丁目付近,東京都,つきまとい,False,（東京）江戸川区鹿骨３丁目付近でつきまとい　５月２９日午後,http://this.kiji.is/1168715513516802790?c=134733695793120758,139.89236450195312,35.713356018066406
53,2024-06-12,夕方,東京都新宿区水道町,東京都,暴行,False,（東京）新宿区水道町で暴行　６月１２日夕方,http://this.kiji.is/1173609902503657591?c=134733695793120758,139.736083984375,35.70804977416992
54,2024-05-29,深夜,東京都板橋区熊野町,東京都,下半身露出,False,（東京）板橋区熊野町で下半身露出　５月２９日深夜,http://this.kiji.is/1168708577541505790?c=134733695793120758,139.70669555664062,35.74279022216797
